id,productId,name,sale_price,original_price,default_style
2252,1107,"Plum",null,469,0
2253,1108,"Turquoise",null,195,1
2254,1108,"Green",null,195,0
2255,1108,"Gold",null,195,0
2256,1109,"Plum",null,728,1
2257,1109,"Orange",null,728,0
2258,1109,"Lime",null,728,0
2259,1111,"Olive",null,392,1
2260,1111,"Silver",null,392,0
2261,1111,"Ivory",null,392,0
2262,1111,"Azure",null,392,0
2263,1112,"Indigo",null,221,1
2264,1113,"White",null,374,1
2265,1113,"Silver",null,374,0
2266,1114,"White",null,732,1
2267,1114,"Yellow",null,732,0
2268,1114,"Lavender",null,732,0
2269,1114,"Grey",null,732,0
2270,1115,"Salmon",null,42,1
2271,1115,"Fuchsia",null,42,0
2272,1115,"Orange",null,42,0
2273,1115,"Purple",null,60,0
2274,1115,"Mint green",null,42,0
2275,1115,"Lavender",27,42,0
2276,1115,"Olive",null,52,0
2277,1115,"Pink",null,42,0
2278,1116,"Black",null,27,1
2279,1116,"Orange",null,27,0
2280,1116,"Olive",null,27,0
2281,1116,"Blue",null,27,0
2282,1116,"Grey",null,27,0
2283,1116,"Pink",null,27,0
2284,1116,"Magenta",null,27,0
2285,1117,"Turquoise",null,401,1
2286,1117,"Olive",null,401,0
2287,1117,"Turquoise",null,401,0
2288,1117,"Red",null,401,0
2289,1118,"Red",null,419,1
2290,1119,"Magenta",82,873,1
2291,1119,"Grey",null,873,0
2292,1119,"Olive",null,873,0
2293,1120,"Sky blue",null,529,1
2294,1120,"White",null,529,0
2295,1120,"Purple",null,529,0
2296,1121,"Pink",null,72,1
2297,1121,"Red",null,72,0
2298,1121,"Pink",null,72,0
2299,1122,"Ivory",null,28,1
2300,1122,"Black",null,30,0
2301,1122,"Magenta",null,30,0
2302,1122,"Red",12,30,0
2303,1123,"Olive",null,307,1
2304,1123,"Teal",null,307,0
2305,1123,"White",129,307,0
2306,1123,"Black",null,307,0
2307,1123,"Lime",null,307,0
2308,1123,"Fuchsia",null,434,0
2309,1124,"Orchid",null,931,1
2310,1124,"Orchid",null,931,0
2311,1124,"Silver",null,931,0
2312,1126,"Cyan",null,789,1
2313,1126,"Purple",null,789,0
2314,1126,"Turquoise",null,789,0
2315,1127,"Plum",null,287,1
2316,1127,"Lime",null,287,0
2317,1127,"Green",null,287,0
2318,1128,"Violet",null,565,1
2319,1129,"Tan",null,938,1
2320,1129,"Grey",null,938,0
2321,1130,"Blue",182,870,1
2322,1130,"Olive",null,870,0
2323,1131,"Green",null,1128,1
2324,1132,"Lime",null,216,1
2325,1135,"Cyan",null,956,1
2326,1135,"Grey",null,797,0
2327,1135,"White",null,797,0
2328,1136,"Violet",null,833,1
2329,1136,"Green",null,833,0
2330,1136,"Magenta",null,833,0
2331,1137,"Turquoise",null,824,1
2332,1137,"Ivory",null,824,0
2333,1138,"Olive",null,944,1
2334,1138,"Mint green",null,944,0
2335,1138,"Mint green",null,575,0
2336,1138,"Tan",null,944,0
2337,1139,"Tan",400,660,1
2338,1139,"Cyan",null,958,0
2339,1139,"Ivory",175,705,0
2340,1140,"Orchid",null,60,1
2341,1141,"Blue",null,160,1
2342,1141,"Turquoise",null,160,0
2343,1142,"Pink",null,755,1
2344,1142,"Green",418,755,0
2345,1143,"Azure",328,832,1
2346,1143,"Gold",null,832,0
2347,1144,"Gold",9,9,1
2348,1144,"Black",null,11,0
2349,1144,"Salmon",null,11,0
2350,1145,"Teal",null,473,1
2351,1145,"Green",null,473,0
2352,1146,"Blue",null,49,1
2353,1146,"Grey",null,49,0
2354,1146,"Lime",48,49,0
2355,1146,"Orange",null,49,0
2356,1147,"Maroon",null,12,1
2357,1148,"Ivory",null,380,1
2358,1148,"Azure",null,380,0
2359,1149,"Turquoise",null,320,1
2360,1150,"Silver",null,613,1
2361,1150,"Lime",337,613,0
2362,1151,"Sky blue",null,357,1
2363,1151,"Orange",null,357,0
2364,1151,"White",null,357,0
2365,1151,"Grey",null,331,0
2366,1151,"Lavender",null,357,0
2367,1151,"Fuchsia",6,357,0
2368,1152,"Salmon",null,939,1
2369,1152,"Salmon",null,939,0
2370,1153,"Indigo",null,33,1
2371,1153,"Sky blue",null,33,0
2372,1154,"Sky blue",null,771,1
2373,1156,"Olive",null,670,1
2374,1157,"Plum",null,965,1
2375,1157,"Plum",null,965,0
2376,1157,"Green",null,965,0
2377,1157,"Violet",null,965,0
2378,1157,"Tan",null,965,0
2379,1158,"White",53,101,1
2380,1158,"Orange",null,101,0
2381,1159,"Cyan",null,198,1
2382,1159,"Turquoise",null,198,0
2383,1159,"Tan",null,198,0
2384,1159,"Tan",null,198,0
2385,1159,"Ivory",null,198,0
2386,1159,"Indigo",null,198,0
2387,1160,"White",null,77,1
2388,1160,"Blue",null,77,0
2389,1160,"Ivory",null,77,0
2390,1160,"Mint green",null,77,0
2391,1163,"Cyan",null,309,1
2392,1163,"Mint green",null,309,0
2393,1163,"Silver",null,309,0
2394,1163,"Lavender",null,309,0
2395,1164,"Cyan",null,297,1
2396,1164,"Sky blue",null,297,0
2397,1166,"Violet",null,535,1
2398,1166,"Azure",null,535,0
2399,1166,"Lime",null,535,0
2400,1167,"Silver",null,307,1
2401,1167,"Salmon",null,307,0
2402,1169,"Teal",null,401,1
2403,1169,"Lime",null,401,0
2404,1169,"Gold",null,401,0
2405,1171,"Azure",55,69,1
2406,1172,"Salmon",null,40,1
2407,1172,"Lavender",null,40,0
2408,1172,"White",null,40,0
2409,1172,"Salmon",null,40,0
2410,1173,"Cyan",null,70,1
2411,1174,"Plum",null,987,1
2412,1174,"Yellow",null,987,0
2413,1174,"Plum",null,987,0
2414,1174,"Silver",null,987,0
2415,1175,"White",null,315,1
2416,1177,"Yellow",null,274,1
2417,1177,"Green",null,274,0
2418,1177,"Red",null,274,0
2419,1177,"Fuchsia",null,274,0
2420,1180,"Maroon",null,566,1
2421,1181,"Magenta",null,644,1
2422,1181,"Purple",null,644,0
2423,1182,"Ivory",261,884,1
2424,1182,"Fuchsia",null,884,0
2425,1182,"Pink",null,884,0
2426,1183,"Red",null,756,1
2427,1183,"Gold",null,756,0
2428,1184,"Purple",null,1,1
2429,1184,"Maroon",null,1,0
2430,1184,"Orchid",null,1,0
2431,1186,"Plum",383,512,1
2432,1187,"Salmon",null,518,1
2433,1188,"Yellow",null,861,1
2434,1189,"Azure",null,168,1
2435,1189,"Green",null,131,0
2436,1192,"Plum",null,431,1
2437,1192,"Purple",null,431,0
2438,1194,"Maroon",null,391,1
2439,1194,"Olive",null,391,0
2440,1194,"Yellow",null,391,0
2441,1195,"Plum",null,816,1
2442,1195,"Azure",null,816,0
2443,1195,"Grey",null,816,0
2444,1195,"Lime",null,816,0
2445,1195,"Indigo",null,816,0
2446,1196,"Orange",null,621,1
2447,1196,"Green",351,621,0
2448,1196,"Mint green",null,621,0
2449,1196,"Mint green",null,621,0
2450,1196,"Indigo",null,621,0
2451,1197,"Olive",null,230,1
2452,1197,"Lavender",null,230,0
2453,1198,"Olive",null,982,1
2454,1198,"Magenta",null,1420,0
2455,1198,"Turquoise",null,982,0
2456,1198,"Magenta",null,982,0
2457,1198,"Orchid",null,982,0
2458,1199,"Salmon",null,941,1
2459,1199,"Gold",null,941,0
2460,1199,"Mint green",null,941,0
2461,1199,"Black",null,941,0
2462,1199,"Azure",null,941,0
2463,1199,"White",null,941,0
2464,1200,"Mint green",null,701,1
2465,1201,"Mint green",null,668,1
2466,1201,"Silver",null,367,0
2467,1201,"Violet",null,668,0
2468,1201,"Pink",null,668,0
2469,1202,"Lime",null,322,1
2470,1203,"Cyan",null,951,1
2471,1203,"Gold",null,951,0
2472,1203,"Indigo",null,951,0
2473,1205,"White",null,113,1
2474,1205,"Ivory",null,113,0
2475,1206,"Cyan",null,376,1
2476,1206,"Black",null,376,0
2477,1207,"Red",null,471,1
2478,1207,"Maroon",null,299,0
2479,1208,"Red",null,410,1
2480,1208,"Ivory",null,410,0
2481,1208,"Mint green",null,410,0
2482,1208,"Salmon",null,410,0
2483,1209,"Ivory",null,280,1
2484,1209,"Blue",null,280,0
2485,1209,"Yellow",null,280,0
2486,1209,"Grey",null,280,0
2487,1209,"Cyan",null,280,0
2488,1210,"Fuchsia",null,224,1
2489,1210,"Plum",null,224,0
2490,1212,"Sky blue",null,612,1
2491,1214,"Indigo",null,123,1
2492,1214,"Gold",null,123,0
2493,1215,"Plum",74,551,1
2494,1215,"Azure",null,551,0
2495,1216,"Cyan",null,797,1
2496,1217,"Mint green",null,718,1
2497,1217,"Blue",498,718,0
2498,1218,"Purple",null,947,1
2499,1219,"Indigo",null,558,1
2500,1220,"Sky blue",null,959,1
2501,1221,"Teal",null,688,1
2502,1222,"Blue",null,750,1
2503,1222,"Lavender",null,750,0
2504,1222,"Olive",null,750,0
2505,1222,"Orchid",null,623,0
2506,1223,"Red",null,885,1
2507,1223,"Indigo",null,1145,0
2508,1223,"Salmon",null,885,0
2509,1223,"Red",null,885,0
2510,1223,"White",null,885,0
2511,1223,"Maroon",null,885,0
2512,1225,"Azure",null,92,1
2513,1226,"Plum",null,135,1
2514,1226,"Yellow",null,135,0
2515,1226,"Azure",null,135,0
2516,1227,"Sky blue",null,339,1
2517,1227,"Orchid",null,339,0
2518,1227,"Gold",null,339,0
2519,1227,"Sky blue",320,339,0
2520,1228,"Plum",null,692,1
2521,1229,"Lime",null,482,1
2522,1230,"Sky blue",null,440,1
2523,1230,"Lime",null,440,0
2524,1230,"Tan",null,440,0
2525,1231,"Magenta",null,340,1
2526,1231,"Turquoise",null,340,0
2527,1231,"Sky blue",null,457,0
2528,1232,"Cyan",null,773,1
2529,1233,"Fuchsia",448,662,1
2530,1234,"Turquoise",null,300,1
2531,1234,"Pink",null,300,0
2532,1235,"Purple",null,177,1
2533,1235,"Orchid",10,146,0
2534,1235,"Green",null,146,0
2535,1236,"Orange",null,781,1
2536,1236,"Green",null,781,0
2537,1236,"Grey",null,781,0
2538,1236,"Sky blue",null,781,0
2539,1237,"Blue",null,5,1
2540,1237,"Silver",null,8,0
2541,1238,"Red",null,872,1
2542,1239,"Tan",null,197,1
2543,1239,"Turquoise",162,253,0
2544,1239,"Black",null,291,0
2545,1240,"Silver",null,766,1
2546,1240,"Violet",null,766,0
2547,1240,"Lime",null,766,0
2548,1240,"Lavender",null,766,0
2549,1243,"Gold",null,822,1
2550,1243,"Red",null,822,0
2551,1244,"Yellow",null,678,1
2552,1245,"Green",null,833,1
2553,1245,"Grey",null,833,0
2554,1245,"Indigo",null,833,0
2555,1246,"Violet",null,966,1
2556,1246,"Grey",null,966,0
2557,1247,"Tan",null,835,1
2558,1247,"Gold",null,835,0
2559,1247,"Mint green",null,835,0
2560,1247,"White",null,835,0
2561,1250,"Lavender",null,341,1
2562,1250,"Purple",null,640,0
2563,1250,"Black",null,461,0
2564,1251,"Azure",null,629,1
2565,1251,"Fuchsia",null,629,0
2566,1251,"Tan",null,408,0
2567,1253,"Yellow",null,576,1
2568,1253,"Plum",null,896,0
2569,1254,"Orchid",null,936,1
2570,1255,"Orange",null,207,1
2571,1256,"White",54,58,1
2572,1257,"Violet",null,866,1
2573,1258,"Silver",4,178,1
2574,1258,"Gold",null,178,0
2575,1258,"Silver",null,178,0
2576,1259,"Gold",null,853,1
2577,1260,"Gold",null,912,1
2578,1260,"Ivory",null,912,0
2579,1260,"White",null,912,0
2580,1261,"Sky blue",null,48,1
2581,1261,"Yellow",null,48,0
2582,1262,"Turquoise",null,652,1
2583,1262,"Gold",null,652,0
2584,1264,"Tan",null,589,1
2585,1265,"Salmon",null,560,1
2586,1265,"Pink",null,733,0
2587,1268,"Blue",null,925,1
2588,1268,"Cyan",null,925,0
2589,1270,"Purple",null,109,1
2590,1270,"Pink",null,183,0
2591,1271,"Lavender",null,746,1
2592,1272,"Pink",659,945,1
2593,1274,"Sky blue",null,266,1
2594,1274,"White",null,306,0
2595,1274,"Turquoise",null,266,0
2596,1275,"Mint green",625,822,1
2597,1276,"Salmon",null,244,1
2598,1276,"Red",null,243,0
2599,1276,"Yellow",null,243,0
2600,1277,"Olive",19,135,1
2601,1277,"Violet",null,135,0
2602,1277,"Orange",35,135,0
2603,1277,"Fuchsia",null,135,0
2604,1278,"Plum",null,993,1
2605,1278,"Black",null,993,0
2606,1278,"Plum",null,993,0
2607,1278,"Violet",null,993,0
2608,1280,"Silver",null,247,1
2609,1280,"Green",null,247,0
2610,1281,"Lime",null,671,1
2611,1282,"Sky blue",null,155,1
2612,1282,"Ivory",null,128,0
2613,1282,"Turquoise",141,155,0
2614,1282,"Azure",null,155,0
2615,1285,"Black",null,709,1
2616,1287,"Maroon",null,746,1
2617,1287,"Ivory",null,746,0
2618,1287,"Mint green",276,746,0
2619,1287,"Turquoise",null,746,0
2620,1287,"Sky blue",null,746,0
2621,1288,"Ivory",null,347,1
2622,1290,"Lime",null,918,1
2623,1290,"Mint green",null,918,0
2624,1291,"Fuchsia",56,86,1
2625,1291,"Mint green",null,84,0
2626,1292,"Yellow",null,790,1
2627,1292,"Silver",null,790,0
2628,1292,"Black",416,790,0
2629,1292,"Grey",null,790,0
2630,1292,"Silver",null,572,0
2631,1293,"Silver",null,478,1
2632,1293,"Turquoise",58,478,0
2633,1294,"Ivory",null,443,1
2634,1294,"Gold",null,443,0
2635,1295,"Tan",585,943,1
2636,1295,"Mint green",null,943,0
2637,1295,"Grey",null,943,0
2638,1295,"Mint green",null,943,0
2639,1296,"Lime",null,732,1
2640,1296,"Red",null,732,0
2641,1297,"Red",null,440,1
2642,1297,"Violet",null,440,0
2643,1297,"Fuchsia",null,440,0
2644,1297,"Indigo",null,440,0
2645,1299,"Turquoise",null,154,1
2646,1300,"Olive",null,119,1
2647,1300,"Green",null,119,0
2648,1302,"Purple",null,507,1
2649,1303,"Blue",null,622,1
2650,1304,"Maroon",null,309,1
2651,1305,"Lime",null,95,1
2652,1306,"Maroon",null,300,1
2653,1306,"Mint green",null,300,0
2654,1306,"Grey",null,300,0
2655,1307,"Sky blue",null,598,1
2656,1307,"White",null,598,0
2657,1307,"Violet",null,598,0
2658,1308,"Fuchsia",null,827,1
2659,1311,"Mint green",null,235,1
2660,1311,"Cyan",null,235,0
2661,1311,"Turquoise",null,235,0
2662,1314,"Lavender",42,996,1
2663,1314,"Silver",null,996,0
2664,1314,"Maroon",null,996,0
2665,1314,"Pink",null,996,0
2666,1315,"Maroon",null,577,1
2667,1315,"Olive",null,577,0
2668,1316,"Teal",null,644,1
2669,1317,"Yellow",null,941,1
2670,1318,"Yellow",null,340,1
2671,1319,"Teal",null,835,1
2672,1319,"Lavender",null,835,0
2673,1320,"Silver",103,105,1
2674,1320,"Green",null,105,0
2675,1320,"Gold",null,105,0
2676,1320,"Pink",null,105,0
2677,1320,"Yellow",null,105,0
2678,1321,"Teal",null,148,1
2679,1321,"Black",null,148,0
2680,1321,"Cyan",null,131,0
2681,1321,"Black",null,148,0
2682,1322,"Teal",null,214,1
2683,1322,"Olive",null,214,0
2684,1322,"Olive",null,214,0
2685,1322,"Olive",null,214,0
2686,1322,"Mint green",99,214,0
2687,1323,"Ivory",298,506,1
2688,1324,"Indigo",null,893,1
2689,1324,"Silver",null,893,0
2690,1324,"Indigo",null,893,0
2691,1324,"Blue",null,893,0
2692,1324,"Gold",null,893,0
2693,1324,"Orchid",null,893,0
2694,1325,"Olive",null,382,1
2695,1327,"Tan",null,142,1
2696,1328,"White",null,377,1
2697,1329,"Blue",null,39,1
2698,1330,"Yellow",null,151,1
2699,1330,"Indigo",null,151,0
2700,1330,"Red",null,151,0
2701,1330,"Lime",null,151,0
2702,1332,"Lavender",null,720,1
2703,1332,"White",null,720,0
2704,1332,"Green",null,720,0
2705,1332,"Mint green",null,720,0
2706,1333,"Pink",null,643,1
2707,1334,"Indigo",null,326,1
2708,1334,"Silver",null,326,0
2709,1334,"Teal",null,326,0
2710,1334,"Tan",null,326,0
2711,1335,"Green",12,159,1
2712,1335,"Gold",null,159,0
2713,1335,"Black",null,159,0
2714,1338,"Plum",null,555,1
2715,1340,"Blue",18,104,1
2716,1340,"Violet",101,120,0
2717,1342,"Orange",null,68,1
2718,1343,"Green",null,207,1
2719,1343,"Azure",null,207,0
2720,1343,"Turquoise",null,207,0
2721,1344,"Red",null,545,1
2722,1344,"Fuchsia",null,545,0
2723,1345,"Lavender",null,670,1
2724,1346,"Gold",null,896,1
2725,1346,"Tan",null,896,0
2726,1346,"Violet",404,896,0
2727,1347,"Violet",null,347,1
2728,1347,"Mint green",null,347,0
2729,1347,"Mint green",null,347,0
2730,1348,"Silver",null,242,1
2731,1348,"Indigo",null,242,0
2732,1348,"Pink",null,242,0
2733,1349,"Pink",675,699,1
2734,1349,"Mint green",null,699,0
2735,1351,"Sky blue",null,25,1
2736,1351,"Plum",null,25,0
2737,1351,"Magenta",null,25,0
2738,1352,"Ivory",null,433,1
2739,1352,"Plum",null,433,0
2740,1353,"Silver",null,932,1
2741,1353,"Olive",null,932,0
2742,1353,"Red",null,932,0
2743,1353,"Mint green",null,932,0
2744,1353,"Green",null,932,0
2745,1354,"Olive",null,731,1
2746,1354,"Yellow",null,731,0
2747,1354,"Fuchsia",null,731,0
2748,1354,"Orange",null,731,0
2749,1355,"Sky blue",null,910,1
2750,1355,"Tan",null,910,0
2751,1358,"White",null,568,1
2752,1358,"Lime",null,611,0
2753,1359,"Violet",null,552,1
2754,1360,"Maroon",null,621,1
2755,1360,"Green",null,621,0
2756,1360,"Plum",null,621,0
2757,1360,"Olive",null,621,0
2758,1360,"Fuchsia",null,854,0
2759,1360,"Red",null,621,0
2760,1361,"Mint green",null,61,1
2761,1361,"Lime",null,61,0
2762,1361,"Orange",47,61,0
2763,1363,"Tan",null,395,1
2764,1364,"Red",null,73,1
2765,1364,"Pink",null,73,0
2766,1365,"Black",null,431,1
2767,1366,"Lime",null,347,1
2768,1366,"Orchid",null,347,0
2769,1366,"Cyan",null,347,0
2770,1366,"Orange",null,347,0
2771,1366,"Green",null,347,0
2772,1366,"Lime",null,347,0
2773,1367,"Gold",null,320,1
2774,1368,"Orchid",null,341,1
2775,1368,"Violet",261,341,0
2776,1368,"White",null,341,0
2777,1369,"Purple",null,51,1
2778,1370,"Yellow",null,751,1
2779,1370,"Mint green",null,751,0
2780,1371,"Ivory",null,381,1
2781,1372,"Plum",null,534,1
2782,1372,"Ivory",null,534,0
2783,1372,"Ivory",null,692,0
2784,1372,"Orchid",null,534,0
2785,1373,"Purple",null,477,1
2786,1373,"Pink",null,681,0
2787,1374,"Orange",null,21,1
2788,1374,"Grey",null,21,0
2789,1374,"Orange",null,21,0
2790,1374,"Maroon",null,21,0
2791,1379,"Orange",null,924,1
2792,1379,"Fuchsia",null,924,0
2793,1380,"Plum",null,450,1
2794,1381,"Ivory",270,392,1
2795,1382,"Teal",null,829,1
2796,1384,"Mint green",null,855,1
2797,1384,"Indigo",null,855,0
2798,1384,"Salmon",null,855,0
2799,1384,"Lavender",null,855,0
2800,1384,"Green",null,855,0
2801,1385,"Violet",null,673,1
2802,1385,"Orchid",null,673,0
2803,1386,"Pink",null,65,1
2804,1386,"Red",27,65,0
2805,1386,"Pink",null,65,0
2806,1386,"White",null,65,0
2807,1387,"Azure",null,784,1
2808,1387,"Orange",560,784,0
2809,1388,"Salmon",null,13,1
2810,1388,"Sky blue",null,13,0
2811,1388,"Violet",null,13,0
2812,1388,"Violet",null,13,0
2813,1388,"Lavender",null,13,0
2814,1390,"Orchid",null,60,1
2815,1390,"Blue",61,95,0
2816,1391,"Ivory",null,759,1
2817,1391,"Olive",null,759,0
2818,1393,"Indigo",null,115,1
2819,1393,"Gold",null,115,0
2820,1394,"Purple",null,162,1
2821,1394,"Plum",null,162,0
2822,1395,"Blue",null,379,1
2823,1395,"Green",null,379,0
2824,1395,"Cyan",null,379,0
2825,1396,"Plum",null,488,1
2826,1396,"Turquoise",null,541,0
2827,1397,"Black",null,37,1
2828,1397,"Ivory",null,37,0
2829,1397,"Orange",2,18,0
2830,1398,"Salmon",null,250,1
2831,1399,"Teal",null,590,1
2832,1400,"Black",null,836,1
2833,1400,"Silver",null,836,0
2834,1400,"Mint green",null,836,0
2835,1401,"Red",null,533,1
2836,1402,"Olive",null,735,1
2837,1403,"Lavender",null,580,1
2838,1403,"Mint green",null,580,0
2839,1404,"Lavender",null,386,1
2840,1405,"Purple",null,459,1
2841,1405,"Cyan",null,459,0
2842,1406,"Silver",null,551,1
2843,1406,"Lime",null,551,0
2844,1406,"Pink",315,612,0
2845,1406,"Indigo",null,679,0
2846,1406,"Mint green",55,551,0
2847,1407,"Yellow",null,643,1
2848,1408,"Gold",null,410,1
2849,1408,"Red",null,565,0
2850,1408,"Magenta",null,410,0
2851,1408,"Teal",28,410,0
2852,1408,"Azure",null,410,0
2853,1409,"Azure",null,45,1
2854,1409,"Turquoise",null,45,0
2855,1409,"Magenta",null,45,0
2856,1410,"Orange",null,548,1
2857,1411,"Indigo",null,685,1
2858,1412,"Grey",null,910,1
2859,1412,"Gold",null,910,0
2860,1412,"Indigo",null,910,0
2861,1412,"Tan",null,910,0
2862,1412,"Gold",null,910,0
2863,1414,"Indigo",null,963,1
2864,1414,"Purple",null,963,0
2865,1416,"Blue",null,617,1
2866,1416,"Tan",null,617,0
2867,1416,"Orchid",null,617,0
2868,1417,"Salmon",null,473,1
2869,1417,"Lime",null,511,0
2870,1417,"Olive",null,511,0
2871,1417,"Silver",null,511,0
2872,1418,"Cyan",null,474,1
2873,1419,"Mint green",null,876,1
2874,1419,"Yellow",null,876,0
2875,1420,"Blue",42,131,1
2876,1420,"Tan",null,170,0
2877,1421,"Tan",null,903,1
2878,1422,"Silver",188,747,1
2879,1422,"Fuchsia",null,747,0
2880,1422,"Ivory",null,747,0
2881,1423,"Violet",null,244,1
2882,1423,"White",null,244,0
2883,1423,"Grey",null,244,0
2884,1423,"Olive",null,244,0
2885,1424,"Black",null,856,1
2886,1424,"Sky blue",718,856,0
2887,1425,"Grey",null,127,1
2888,1425,"Plum",null,136,0
2889,1426,"White",null,97,1
2890,1426,"Plum",null,97,0
2891,1426,"Gold",null,97,0
2892,1427,"Fuchsia",null,1079,1
2893,1429,"Lime",null,520,1
2894,1431,"Pink",null,381,1
2895,1431,"Teal",272,381,0
2896,1431,"Silver",null,381,0
2897,1431,"Black",null,381,0
2898,1432,"Magenta",null,983,1
2899,1433,"Maroon",null,848,1
2900,1434,"Blue",null,765,1
2901,1434,"Violet",null,765,0
2902,1434,"Lavender",null,765,0
2903,1434,"Red",null,765,0
2904,1436,"Blue",null,436,1
2905,1436,"Ivory",null,436,0
2906,1436,"Lime",null,436,0
2907,1438,"Lime",null,291,1
2908,1438,"Tan",null,291,0
2909,1438,"Cyan",null,291,0
2910,1438,"Gold",null,291,0
2911,1438,"Indigo",58,291,0
2912,1439,"Lime",null,554,1
2913,1439,"Blue",null,730,0
2914,1441,"Lime",null,171,1
2915,1441,"Olive",null,216,0
2916,1443,"Cyan",null,979,1
2917,1443,"Violet",546,979,0
2918,1444,"Grey",null,879,1
2919,1444,"Pink",640,879,0
2920,1444,"Black",null,879,0
2921,1445,"Salmon",null,533,1
2922,1446,"Orange",null,609,1
2923,1447,"Teal",null,596,1
2924,1447,"Silver",null,596,0
2925,1447,"Plum",330,596,0
2926,1447,"Blue",null,808,0
2927,1447,"Indigo",null,596,0
2928,1448,"Plum",null,915,1
2929,1449,"Sky blue",292,857,1
2930,1450,"Olive",481,841,1
2931,1450,"Maroon",null,1036,0
2932,1450,"Maroon",null,841,0
2933,1450,"Pink",null,841,0
2934,1451,"Olive",null,921,1
2935,1451,"Gold",null,921,0
2936,1451,"Silver",null,921,0
2937,1451,"Maroon",null,921,0
2938,1452,"Sky blue",null,455,1
2939,1452,"Grey",null,455,0
2940,1452,"Tan",null,455,0
2941,1453,"Purple",null,651,1
2942,1453,"Blue",null,651,0
2943,1453,"Lavender",null,651,0
2944,1453,"Plum",null,651,0
2945,1454,"Turquoise",null,691,1
2946,1454,"Mint green",null,691,0
2947,1454,"Turquoise",null,691,0
2948,1455,"Pink",293,755,1
2949,1455,"Salmon",null,755,0
2950,1455,"Olive",null,755,0
2951,1455,"Plum",null,755,0
2952,1455,"Mint green",null,755,0
2953,1457,"Gold",259,902,1
2954,1457,"Plum",null,902,0
2955,1458,"Violet",null,934,1
2956,1458,"Red",null,934,0
2957,1458,"Indigo",423,934,0
2958,1458,"Sky blue",null,934,0
2959,1458,"Silver",null,934,0
2960,1459,"Gold",null,394,1
2961,1461,"Azure",186,824,1
2962,1463,"Gold",null,536,1
2963,1465,"Ivory",null,63,1
2964,1465,"Orange",null,63,0
2965,1466,"Lime",null,443,1
2966,1466,"Plum",null,309,0
2967,1467,"Gold",null,183,1
2968,1467,"Blue",null,183,0
2969,1468,"Tan",null,428,1
2970,1468,"Tan",380,428,0
2971,1468,"Orange",null,488,0
2972,1469,"Violet",null,874,1
2973,1469,"Maroon",null,874,0
2974,1469,"Yellow",null,874,0
2975,1469,"Magenta",null,874,0
2976,1470,"Olive",null,523,1
2977,1470,"White",null,523,0
2978,1472,"Lavender",null,661,1
2979,1472,"Turquoise",null,661,0
2980,1472,"Mint green",null,661,0
2981,1472,"Grey",null,661,0
2982,1474,"Purple",null,96,1
2983,1474,"Turquoise",null,96,0
2984,1475,"Grey",null,804,1
2985,1475,"Sky blue",null,804,0
2986,1476,"Cyan",null,886,1
2987,1476,"Sky blue",null,1152,0
2988,1477,"Blue",null,708,1
2989,1477,"Mint green",395,455,0
2990,1477,"Fuchsia",null,708,0
2991,1478,"Blue",null,753,1
2992,1479,"Ivory",null,471,1
2993,1480,"Olive",134,536,1
2994,1480,"Olive",null,536,0
2995,1480,"Indigo",null,536,0
2996,1480,"Tan",178,536,0
2997,1481,"Blue",null,417,1
2998,1481,"Olive",null,417,0
2999,1482,"Indigo",null,840,1
3000,1482,"Indigo",null,840,0
3001,1483,"Pink",131,219,1
3002,1483,"White",null,219,0
3003,1484,"Lime",null,306,1
3004,1485,"Pink",null,104,1
3005,1486,"Sky blue",null,416,1
3006,1487,"Orange",null,230,1
3007,1487,"Mint green",null,230,0
3008,1487,"Plum",null,230,0
3009,1488,"Azure",null,137,1
3010,1488,"Lavender",null,137,0
3011,1488,"Turquoise",null,90,0
3012,1490,"Maroon",null,539,1
3013,1490,"Fuchsia",null,539,0
3014,1491,"Olive",null,749,1
3015,1491,"Purple",null,749,0
3016,1491,"Green",null,749,0
3017,1493,"Tan",822,950,1
3018,1494,"Fuchsia",null,655,1
3019,1496,"Lime",null,332,1
3020,1497,"Plum",null,101,1
3021,1497,"Tan",null,101,0
3022,1497,"Silver",null,101,0
3023,1498,"Indigo",null,426,1
3024,1498,"Ivory",null,426,0
3025,1498,"Turquoise",null,426,0
3026,1498,"Pink",null,365,0
3027,1498,"Magenta",null,426,0
3028,1499,"Magenta",null,77,1
3029,1500,"Gold",null,64,1
3030,1500,"Olive",null,64,0
3031,1501,"Gold",null,472,1
3032,1502,"Tan",null,355,1
3033,1503,"Salmon",null,57,1
3034,1503,"Violet",null,57,0
3035,1503,"Gold",null,57,0
3036,1504,"Fuchsia",null,208,1
3037,1504,"Orchid",null,208,0
3038,1504,"Pink",null,208,0
3039,1505,"Ivory",null,977,1
3040,1505,"Plum",null,1060,0
3041,1506,"Olive",null,851,1
3042,1507,"Orchid",null,658,1
3043,1507,"Turquoise",null,981,0
3044,1509,"Orange",null,292,1
3045,1510,"White",null,526,1
3046,1511,"Blue",102,229,1
3047,1513,"White",null,466,1
3048,1514,"Lavender",null,744,1
3049,1515,"Red",null,551,1
3050,1517,"Pink",55,333,1
3051,1517,"Indigo",null,287,0
3052,1518,"Red",null,174,1
3053,1520,"Purple",null,166,1
3054,1520,"Yellow",null,166,0
3055,1522,"Turquoise",null,733,1
3056,1523,"Plum",null,504,1
